time,location,co2,humidity,temperature
2025-04-25 05:10:00+00:00,안쪽벽 중앙,,37.5,23.2
2025-04-25 05:10:00+00:00,왼쪽 뒤,745.5,30.0,23.700000000000003
2025-04-25 05:15:00+00:00,8인 책상,535.2,21.6,24.98
2025-04-25 05:15:00+00:00,보드,586.6666666666666,33.5,24.733333333333334
2025-04-25 05:15:00+00:00,왼쪽 뒤,717.6666666666666,30.0,23.733333333333334
2025-04-25 05:20:00+00:00,왼쪽 뒤,716.3333333333334,30.0,23.8
2025-04-25 05:20:00+00:00,8인 책상,527.8,21.8,25.0
2025-04-25 05:20:00+00:00,보드,585.5,33.5,24.75
2025-04-25 05:20:00+00:00,안쪽벽 중앙,,34.0,23.1
2025-04-25 05:25:00+00:00,보드,583.3333333333334,33.5,24.8
2025-04-25 05:25:00+00:00,왼쪽 뒤,714.5,30.5,23.8
2025-04-25 05:25:00+00:00,8인 책상,536.2,22.0,25.0
2025-04-25 05:30:00+00:00,8인 책상,522.0,21.75,25.0
2025-04-25 05:30:00+00:00,보드,592.6666666666666,33.666666666666664,24.8
2025-04-25 05:30:00+00:00,안쪽벽 중앙,,38.0,23.3
2025-04-25 05:30:00+00:00,왼쪽 뒤,724.0,31.166666666666668,23.666666666666668
2025-04-25 05:35:00+00:00,8인 책상,517.8,21.8,25.0
2025-04-25 05:35:00+00:00,보드,591.75,33.625,24.75
2025-04-25 05:35:00+00:00,왼쪽 뒤,748.3333333333334,31.666666666666668,23.7
2025-04-25 05:40:00+00:00,8인 책상,555.2,22.5,25.0
2025-04-25 05:40:00+00:00,보드,611.5,33.5,24.849999999999998
2025-04-25 05:40:00+00:00,안쪽벽 중앙,,36.0,23.3
2025-04-25 05:40:00+00:00,왼쪽 뒤,747.0,32.5,23.633333333333336
2025-04-25 05:45:00+00:00,왼쪽 뒤,757.0,32.833333333333336,23.666666666666668
2025-04-25 05:45:00+00:00,8인 책상,594.4,23.0,25.04
2025-04-25 05:45:00+00:00,보드,606.5,33.75,24.8
2025-04-25 05:50:00+00:00,왼쪽 뒤,747.3333333333334,33.0,23.600000000000005
2025-04-25 05:50:00+00:00,안쪽벽 중앙,,35.5,23.3
2025-04-25 05:50:00+00:00,8인 책상,566.4,22.8,25.0
2025-04-25 05:50:00+00:00,보드,614.25,33.75,24.7
2025-04-25 05:55:00+00:00,8인 책상,568.75,23.25,25.0
2025-04-25 05:55:00+00:00,보드,630.5,33.5,24.7
2025-04-25 05:55:00+00:00,왼쪽 뒤,771.0,33.5,23.6
2025-04-25 06:00:00+00:00,왼쪽 뒤,762.0,33.5,23.7
2025-04-25 06:00:00+00:00,8인 책상,579.0,23.5,25.0
2025-04-25 06:00:00+00:00,보드,619.0,33.5,24.8
2025-04-25 06:05:00+00:00,왼쪽 뒤,779.75,33.625,23.6
2025-04-25 06:05:00+00:00,안쪽벽 중앙,,36.0,23.5
2025-04-25 06:05:00+00:00,8인 책상,562.25,23.0,25.025
2025-04-25 06:05:00+00:00,보드,616.5,33.25,24.7
2025-04-25 06:10:00+00:00,왼쪽 뒤,785.0,34.2,23.580000000000002
2025-04-25 06:10:00+00:00,안쪽벽 중앙,,36.5,23.5
2025-04-25 06:10:00+00:00,8인 책상,535.4,22.6,25.02
2025-04-25 06:10:00+00:00,보드,614.5,33.5,24.7
2025-04-25 06:15:00+00:00,8인 책상,541.0,22.6,25.060000000000002
2025-04-25 06:15:00+00:00,보드,624.0,33.5,24.766666666666666
2025-04-25 06:15:00+00:00,왼쪽 뒤,807.6666666666666,34.5,23.53333333333333
2025-04-25 06:20:00+00:00,8인 책상,551.0,23.1,25.080000000000002
2025-04-25 06:20:00+00:00,보드,634.5,33.0,24.6
2025-04-25 06:20:00+00:00,안쪽벽 중앙,,37.5,23.5
2025-04-25 06:20:00+00:00,왼쪽 뒤,802.75,34.5,23.55
2025-04-25 06:25:00+00:00,보드,635.0,33.375,24.65
2025-04-25 06:25:00+00:00,8인 책상,583.0,23.7,25.1
2025-04-25 06:25:00+00:00,왼쪽 뒤,824.0,34.5,23.55
2025-04-25 06:30:00+00:00,왼쪽 뒤,834.0,34.5,23.600000000000005
2025-04-25 06:30:00+00:00,안쪽벽 중앙,,38.5,23.5
2025-04-25 06:30:00+00:00,8인 책상,590.2,23.7,25.1
2025-04-25 06:30:00+00:00,보드,626.2,33.5,24.68
2025-04-25 06:35:00+00:00,왼쪽 뒤,831.3333333333334,35.0,23.566666666666666
2025-04-25 06:35:00+00:00,8인 책상,582.2,24.3,25.1
2025-04-25 06:35:00+00:00,보드,626.5,33.25,24.65
2025-04-25 06:40:00+00:00,안쪽벽 중앙,,38.0,23.6
2025-04-25 06:40:00+00:00,왼쪽 뒤,822.25,35.0,23.65
2025-04-25 06:40:00+00:00,8인 책상,595.8,24.4,25.1
2025-04-25 06:40:00+00:00,보드,618.5,33.25,24.674999999999997
2025-04-25 06:45:00+00:00,왼쪽 뒤,852.5,35.0,23.6
2025-04-25 06:45:00+00:00,보드,644.0,33.25,24.7
2025-04-25 06:45:00+00:00,8인 책상,585.8,24.3,25.1
2025-04-25 06:50:00+00:00,왼쪽 뒤,854.8,35.5,23.66
2025-04-25 06:50:00+00:00,안쪽벽 중앙,,37.5,23.4
2025-04-25 06:50:00+00:00,8인 책상,643.0,24.4,25.1
2025-04-25 06:50:00+00:00,보드,638.5,33.5,24.65
2025-04-25 06:55:00+00:00,8인 책상,578.2,23.4,25.1
2025-04-25 06:55:00+00:00,보드,656.3333333333334,33.833333333333336,24.600000000000005
2025-04-25 06:55:00+00:00,왼쪽 뒤,866.0,35.333333333333336,23.666666666666668
2025-04-25 07:00:00+00:00,8인 책상,585.2,23.5,25.1
2025-04-25 07:00:00+00:00,보드,670.0,33.75,24.6
2025-04-25 07:00:00+00:00,안쪽벽 중앙,,39.0,23.5
2025-04-25 07:00:00+00:00,왼쪽 뒤,851.6666666666666,35.5,23.666666666666668
2025-04-25 07:05:00+00:00,8인 책상,573.6,23.6,25.140000000000004
2025-04-25 07:05:00+00:00,보드,663.0,33.875,24.625000000000004
2025-04-25 07:05:00+00:00,왼쪽 뒤,865.5,35.5,23.65
2025-04-25 07:10:00+00:00,안쪽벽 중앙,,39.0,23.6
2025-04-25 07:10:00+00:00,8인 책상,733.0,25.0,25.2
2025-04-25 07:15:00+00:00,8인 책상,644.2,23.4,25.1
2025-04-25 07:15:00+00:00,보드,670.5,33.875,24.6
2025-04-25 07:15:00+00:00,왼쪽 뒤,867.0,35.5,23.733333333333334
2025-04-25 07:20:00+00:00,8인 책상,644.4,24.0,25.1
2025-04-25 07:20:00+00:00,보드,666.6666666666666,34.0,24.600000000000005
2025-04-25 07:20:00+00:00,안쪽벽 중앙,,34.0,23.5
2025-04-25 07:20:00+00:00,왼쪽 뒤,874.5,35.5,23.7
2025-04-25 07:25:00+00:00,8인 책상,704.0,24.8,25.1
2025-04-25 07:25:00+00:00,보드,667.5,34.0,24.724999999999998
2025-04-25 07:25:00+00:00,왼쪽 뒤,886.75,35.625,23.725
2025-04-25 07:30:00+00:00,왼쪽 뒤,907.0,36.0,23.7
2025-04-25 07:30:00+00:00,안쪽벽 중앙,,32.0,23.1
2025-04-25 07:30:00+00:00,8인 책상,713.2,25.0,25.120000000000005
2025-04-25 07:30:00+00:00,보드,658.5,34.0,24.7
2025-04-25 07:35:00+00:00,8인 책상,760.0,25.5,25.1
2025-04-25 07:35:00+00:00,보드,669.6,33.8,24.68
2025-04-25 07:35:00+00:00,왼쪽 뒤,942.3333333333334,36.0,23.733333333333334
2025-04-25 07:40:00+00:00,8인 책상,698.8,25.1,25.119999999999997
2025-04-25 07:40:00+00:00,보드,667.5,34.0,24.65
2025-04-25 07:40:00+00:00,안쪽벽 중앙,,34.0,23.2
2025-04-25 07:40:00+00:00,왼쪽 뒤,1001.5,36.5,23.85
2025-04-25 07:45:00+00:00,왼쪽 뒤,1010.6666666666666,36.5,23.766666666666666
2025-04-25 07:45:00+00:00,보드,671.0,34.0,24.766666666666666
2025-04-25 07:45:00+00:00,8인 책상,705.75,25.75,25.125000000000004
2025-04-25 07:50:00+00:00,8인 책상,727.3333333333334,25.75,25.183333333333334
2025-04-25 07:50:00+00:00,보드,654.6666666666666,33.666666666666664,24.733333333333334
2025-04-25 07:50:00+00:00,안쪽벽 중앙,,34.0,23.4
2025-04-25 07:50:00+00:00,왼쪽 뒤,1017.25,36.5,23.8
2025-04-25 07:55:00+00:00,8인 책상,739.4,25.8,25.160000000000004
2025-04-25 07:55:00+00:00,보드,656.5,33.5,24.65
2025-04-25 07:55:00+00:00,왼쪽 뒤,1043.75,36.5,23.85
2025-04-25 08:00:00+00:00,보드,677.4,33.2,24.7
2025-04-25 08:00:00+00:00,안쪽벽 중앙,,33.5,23.2
2025-04-25 08:00:00+00:00,8인 책상,735.2,26.2,25.12
2025-04-25 08:00:00+00:00,왼쪽 뒤,1059.0,36.75,23.85
2025-04-25 08:05:00+00:00,왼쪽 뒤,1061.0,37.0,23.9
2025-04-25 08:05:00+00:00,8인 책상,744.0,26.5,25.2
2025-04-25 08:15:00+00:00,보드,662.5,33.5,24.6
2025-04-25 08:15:00+00:00,왼쪽 뒤,1162.0,37.5,23.9
2025-04-25 08:15:00+00:00,8인 책상,758.8,26.7,25.2
2025-04-25 08:20:00+00:00,왼쪽 뒤,1161.2,37.5,23.98
2025-04-25 08:20:00+00:00,안쪽벽 중앙,,33.5,23.2
2025-04-25 08:20:00+00:00,8인 책상,766.8,26.8,25.2
2025-04-25 08:20:00+00:00,보드,677.0,33.666666666666664,24.733333333333334
2025-04-25 08:25:00+00:00,8인 책상,781.6,27.0,25.2
2025-04-25 08:25:00+00:00,보드,667.0,33.5,24.633333333333336
2025-04-25 08:25:00+00:00,왼쪽 뒤,1166.6666666666667,37.5,23.899999999999995
2025-04-25 08:30:00+00:00,8인 책상,755.6,26.6,25.18
2025-04-25 08:30:00+00:00,보드,679.5,33.5,24.625
2025-04-25 08:30:00+00:00,안쪽벽 중앙,,33.5,23.2
2025-04-25 08:30:00+00:00,왼쪽 뒤,1141.0,37.25,23.9
2025-04-25 08:35:00+00:00,8인 책상,728.8,26.5,25.2
2025-04-25 08:35:00+00:00,보드,672.0,33.5,24.65
2025-04-25 08:35:00+00:00,왼쪽 뒤,1138.3333333333333,37.5,23.899999999999995
2025-04-25 08:40:00+00:00,왼쪽 뒤,1152.0,37.166666666666664,23.899999999999995
2025-04-25 08:40:00+00:00,안쪽벽 중앙,,33.5,23.0
2025-04-25 08:40:00+00:00,보드,673.4,33.3,24.6
2025-04-25 08:40:00+00:00,8인 책상,739.0,26.5,25.140000000000004
2025-04-25 08:45:00+00:00,8인 책상,735.0,26.6,25.2
2025-04-25 08:45:00+00:00,보드,686.5,33.5,24.549999999999997
2025-04-25 08:45:00+00:00,왼쪽 뒤,1173.0,37.5,23.85
2025-04-25 08:50:00+00:00,8인 책상,726.2,26.7,25.2
2025-04-25 08:50:00+00:00,보드,675.5,33.375,24.6
2025-04-25 08:50:00+00:00,안쪽벽 중앙,,33.0,23.2
2025-04-25 08:50:00+00:00,왼쪽 뒤,1144.0,37.5,23.85
2025-04-25 08:55:00+00:00,8인 책상,717.8,26.5,25.16
2025-04-25 08:55:00+00:00,보드,682.6666666666666,33.333333333333336,24.53333333333333
2025-04-25 08:55:00+00:00,왼쪽 뒤,1112.0,37.0,23.9
2025-04-25 09:00:00+00:00,왼쪽 뒤,1148.0,37.5,23.875
